project,file,class,method,methodSignature,line,eligible,discardReasons,ccBefore,ccAfter,delta,outerCondition,innerCondition
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeWithUnwrapped,"Object deserializeWithUnwrapped(JsonParser, DeserializationContext)",1097,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeWithUnwrapped,"Object deserializeWithUnwrapped(JsonParser, DeserializationContext)",1100,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeWithUnwrapped,"Object deserializeWithUnwrapped(JsonParser, DeserializationContext)",1111,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeWithUnwrapped,"Object deserializeWithUnwrapped(JsonParser, DeserializationContext)",1114,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeWithUnwrapped,"Object deserializeWithUnwrapped(JsonParser, DeserializationContext)",1125,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeWithUnwrapped,"Object deserializeWithUnwrapped(JsonParser, DeserializationContext)",1132,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeWithUnwrapped,"Object deserializeWithUnwrapped(JsonParser, DeserializationContext)",1137,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeWithUnwrapped,"Object deserializeWithUnwrapped(JsonParser, DeserializationContext, Object)",1162,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeWithUnwrapped,"Object deserializeWithUnwrapped(JsonParser, DeserializationContext, Object)",1171,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeWithUnwrapped,"Object deserializeWithUnwrapped(JsonParser, DeserializationContext, Object)",1174,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeWithUnwrapped,"Object deserializeWithUnwrapped(JsonParser, DeserializationContext, Object)",1185,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeWithUnwrapped,"Object deserializeWithUnwrapped(JsonParser, DeserializationContext, Object)",1188,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeWithUnwrapped,"Object deserializeWithUnwrapped(JsonParser, DeserializationContext, Object)",1195,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeWithUnwrapped,"Object deserializeWithUnwrapped(JsonParser, DeserializationContext, Object)",1199,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeWithUnwrapped,"Object deserializeWithUnwrapped(JsonParser, DeserializationContext, Object)",1201,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeUsingPropertyBasedWithUnwrapped,"Object deserializeUsingPropertyBasedWithUnwrapped(JsonParser, DeserializationContext)",1242,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeUsingPropertyBasedWithUnwrapped,"Object deserializeUsingPropertyBasedWithUnwrapped(JsonParser, DeserializationContext)",1246,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeUsingPropertyBasedWithUnwrapped,"Object deserializeUsingPropertyBasedWithUnwrapped(JsonParser, DeserializationContext)",1248,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeUsingPropertyBasedWithUnwrapped,"Object deserializeUsingPropertyBasedWithUnwrapped(JsonParser, DeserializationContext)",1256,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeUsingPropertyBasedWithUnwrapped,"Object deserializeUsingPropertyBasedWithUnwrapped(JsonParser, DeserializationContext)",1270,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeUsingPropertyBasedWithUnwrapped,"Object deserializeUsingPropertyBasedWithUnwrapped(JsonParser, DeserializationContext)",1280,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeUsingPropertyBasedWithUnwrapped,"Object deserializeUsingPropertyBasedWithUnwrapped(JsonParser, DeserializationContext)",1284,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeUsingPropertyBasedWithUnwrapped,"Object deserializeUsingPropertyBasedWithUnwrapped(JsonParser, DeserializationContext)",1286,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeUsingPropertyBasedWithUnwrapped,"Object deserializeUsingPropertyBasedWithUnwrapped(JsonParser, DeserializationContext)",1288,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeUsingPropertyBasedWithUnwrapped,"Object deserializeUsingPropertyBasedWithUnwrapped(JsonParser, DeserializationContext)",1290,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeUsingPropertyBasedWithUnwrapped,"Object deserializeUsingPropertyBasedWithUnwrapped(JsonParser, DeserializationContext)",1327,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeUsingPropertyBasedWithUnwrapped,"Object deserializeUsingPropertyBasedWithUnwrapped(JsonParser, DeserializationContext)",1332,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeWithExternalTypeId,"Object deserializeWithExternalTypeId(JsonParser, DeserializationContext)",1348,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeWithExternalTypeId,"Object deserializeWithExternalTypeId(JsonParser, DeserializationContext)",1351,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,_deserializeWithExternalTypeId,"Object _deserializeWithExternalTypeId(JsonParser, DeserializationContext, Object, ExternalTypeHandler)",1378,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,_deserializeWithExternalTypeId,"Object _deserializeWithExternalTypeId(JsonParser, DeserializationContext, Object, ExternalTypeHandler)",1383,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,_deserializeWithExternalTypeId,"Object _deserializeWithExternalTypeId(JsonParser, DeserializationContext, Object, ExternalTypeHandler)",1387,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,_deserializeWithExternalTypeId,"Object _deserializeWithExternalTypeId(JsonParser, DeserializationContext, Object, ExternalTypeHandler)",1398,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,_deserializeWithExternalTypeId,"Object _deserializeWithExternalTypeId(JsonParser, DeserializationContext, Object, ExternalTypeHandler)",1401,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,_deserializeWithExternalTypeId,"Object _deserializeWithExternalTypeId(JsonParser, DeserializationContext, Object, ExternalTypeHandler)",1407,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,_deserializeWithExternalTypeId,"Object _deserializeWithExternalTypeId(JsonParser, DeserializationContext, Object, ExternalTypeHandler)",1412,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,_deserializeWithExternalTypeId,"Object _deserializeWithExternalTypeId(JsonParser, DeserializationContext, Object, ExternalTypeHandler)",1416,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeUsingPropertyBasedWithExternalTypeId,"Object deserializeUsingPropertyBasedWithExternalTypeId(JsonParser, DeserializationContext)",1447,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeUsingPropertyBasedWithExternalTypeId,"Object deserializeUsingPropertyBasedWithExternalTypeId(JsonParser, DeserializationContext)",1450,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeUsingPropertyBasedWithExternalTypeId,"Object deserializeUsingPropertyBasedWithExternalTypeId(JsonParser, DeserializationContext)",1452,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeUsingPropertyBasedWithExternalTypeId,"Object deserializeUsingPropertyBasedWithExternalTypeId(JsonParser, DeserializationContext)",1461,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeUsingPropertyBasedWithExternalTypeId,"Object deserializeUsingPropertyBasedWithExternalTypeId(JsonParser, DeserializationContext)",1472,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeUsingPropertyBasedWithExternalTypeId,"Object deserializeUsingPropertyBasedWithExternalTypeId(JsonParser, DeserializationContext)",1476,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeUsingPropertyBasedWithExternalTypeId,"Object deserializeUsingPropertyBasedWithExternalTypeId(JsonParser, DeserializationContext)",1482,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeUsingPropertyBasedWithExternalTypeId,"Object deserializeUsingPropertyBasedWithExternalTypeId(JsonParser, DeserializationContext)",1490,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeUsingPropertyBasedWithExternalTypeId,"Object deserializeUsingPropertyBasedWithExternalTypeId(JsonParser, DeserializationContext)",1494,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,deserializeUsingPropertyBasedWithExternalTypeId,"Object deserializeUsingPropertyBasedWithExternalTypeId(JsonParser, DeserializationContext)",1499,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,_handleNullFromPropsBasedCreator,"void _handleNullFromPropsBasedCreator(JsonParser, DeserializationContext, TokenBuffer, List<BeanReferring>)",1518,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,_handleNullFromPropsBasedCreator,"void _handleNullFromPropsBasedCreator(JsonParser, DeserializationContext, TokenBuffer, List<BeanReferring>)",1526,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanDeserializer,_handleNullFromPropsBasedCreator,"void _handleNullFromPropsBasedCreator(JsonParser, DeserializationContext, TokenBuffer, List<BeanReferring>)",1529,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanReferring,setBean,void setBean(Object),1568,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializer.java,BeanReferring,handleResolvedForwardReference,"void handleResolvedForwardReference(DeserializationContext, Object, Object)",1578,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializerBase.java,BeanDeserializerBase,resolve,void resolve(DeserializationContext),527,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializerBase.java,BeanDeserializerBase,resolve,void resolve(DeserializationContext),533,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializerBase.java,BeanDeserializerBase,resolve,void resolve(DeserializationContext),536,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializerBase.java,BeanDeserializerBase,resolve,void resolve(DeserializationContext),554,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializerBase.java,BeanDeserializerBase,resolve,void resolve(DeserializationContext),565,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializerBase.java,BeanDeserializerBase,resolve,void resolve(DeserializationContext),570,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializerBase.java,BeanDeserializerBase,resolve,void resolve(DeserializationContext),574,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializerBase.java,BeanDeserializerBase,resolve,void resolve(DeserializationContext),581,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializerBase.java,BeanDeserializerBase,resolve,void resolve(DeserializationContext),592,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializerBase.java,BeanDeserializerBase,resolve,void resolve(DeserializationContext),597,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializerBase.java,BeanDeserializerBase,resolve,void resolve(DeserializationContext),601,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializerBase.java,BeanDeserializerBase,resolve,void resolve(DeserializationContext),603,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializerBase.java,BeanDeserializerBase,resolve,void resolve(DeserializationContext),606,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializerBase.java,BeanDeserializerBase,resolve,void resolve(DeserializationContext),627,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializerBase.java,BeanDeserializerBase,resolve,void resolve(DeserializationContext),633,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializerBase.java,BeanDeserializerBase,resolve,void resolve(DeserializationContext),635,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializerBase.java,BeanDeserializerBase,resolve,void resolve(DeserializationContext),636,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializerBase.java,BeanDeserializerBase,resolve,void resolve(DeserializationContext),652,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializerBase.java,BeanDeserializerBase,resolve,void resolve(DeserializationContext),657,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializerBase.java,BeanDeserializerBase,resolve,void resolve(DeserializationContext),659,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializerBase.java,BeanDeserializerBase,resolve,void resolve(DeserializationContext),669,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializerBase.java,BeanDeserializerBase,resolve,void resolve(DeserializationContext),671,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/deser/bean/BeanDeserializerBase.java,BeanDeserializerBase,resolve,void resolve(DeserializationContext),681,NO,SINGLE_STATEMENT_NOT_IF,,,,,
