project,file,class,method,methodSignature,line,eligible,discardReasons,ccBefore,ccAfter,delta,outerCondition,innerCondition
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/PointMap1SImpl.java,NearToFarIterator,next,"Entry<Point1S, V> next()",395,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/PointMap1SImpl.java,NearToFarIterator,next,"Entry<Point1S, V> next()",402,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/PointMap1SImpl.java,NearToFarIterator,getNextEntry,"DistancedValue<Entry<Point1S, V>> getNextEntry(Iterator<Entry<Point1S, V>>)",423,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/PointMap1SImpl.java,NearToFarIterator,checkVersion,void checkVersion(),436,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/PointMap2SImpl.java,MapNode2S,computeSplit,void computeSplit(),130,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/PointMap2SImpl.java,MapNode2S,computeSplit,void computeSplit(),136,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/PointMap2SImpl.java,MapNode2S,getMinChildDistance,"double getMinChildDistance(int, Point2S, int)",200,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/PointMap2SImpl.java,MapNode2S,getMinChildDistance,"double getMinChildDistance(int, Point2S, int)",204,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/PointMap2SImpl.java,MapNode2S,getMaxChildDistance,"double getMaxChildDistance(int, Point2S, int)",226,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/PointMap2SImpl.java,MapNode2S,getMaxChildDistance,"double getMaxChildDistance(int, Point2S, int)",230,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/AngularInterval.java,AngularInterval,classify,RegionLocation classify(Point1S),178,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/AngularInterval.java,AngularInterval,classify,RegionLocation classify(Point1S),182,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/AngularInterval.java,AngularInterval,classify,RegionLocation classify(Point1S),184,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/AngularInterval.java,AngularInterval,project,Point1S project(Point1S),195,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/AngularInterval.java,AngularInterval,toConvex,List<AngularInterval.Convex> toConvex(),253,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/AngularInterval.java,AngularInterval,createInterval,"T createInterval(Point1S, Point1S, Precision.DoubleEquivalence, BiFunction<? super CutAngle, ? super CutAngle, T>, T)",355,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/AngularInterval.java,AngularInterval,createInterval,"T createInterval(CutAngle, CutAngle, BiFunction<? super CutAngle, ? super CutAngle, T>, T)",388,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/AngularInterval.java,AngularInterval,validateIntervalValues,"void validateIntervalValues(Point1S, Point1S)",410,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/AngularInterval.java,AngularInterval,isConvex,"boolean isConvex(CutAngle, CutAngle)",423,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/AngularInterval.java,AngularInterval,transform,"T transform(T, Transform<Point1S>, BiFunction<? super CutAngle, ? super CutAngle, T>)",444,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/AngularInterval.java,Convex,splitDiameter,Split<Convex> splitDiameter(CutAngle),505,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/AngularInterval.java,Convex,splitDiameter,Split<Convex> splitDiameter(CutAngle),529,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/AngularInterval.java,Convex,splitDiameter,Split<Convex> splitDiameter(CutAngle),532,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/AngularInterval.java,Convex,splitDiameter,Split<Convex> splitDiameter(CutAngle),547,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/AngularInterval.java,Convex,splitDiameter,Split<Convex> splitDiameter(CutAngle),550,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/AngularInterval.java,Convex,splitDiameter,Split<Convex> splitDiameter(CutAngle),568,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/CutAngle.java,CutAngle,classify,HyperplaneLocation classify(Point1S),173,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/CutAngle.java,CutAngle,classify,HyperplaneLocation classify(Point1S),177,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/CutAngle.java,CutAngle,classify,HyperplaneLocation classify(Point1S),179,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/CutAngle.java,CutAngle,classifyPositiveFacing,int classifyPositiveFacing(Point1S),197,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/CutAngle.java,CutAngle,classifyPositiveFacing,int classifyPositiveFacing(Point1S),201,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/CutAngle.java,CutAngle,classifyPositiveFacing,int classifyPositiveFacing(Point1S),205,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/CutAngle.java,CutAngle,equals,boolean equals(Object),259,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/CutAngle.java,CutAngle,equals,boolean equals(Object),261,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/CutAngle.java,CutAngleConvexSubset,classify,RegionLocation classify(Point1S),368,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/CutAngle.java,CutAngleConvexSubset,split,Split<CutAngleConvexSubset> split(Hyperplane<Point1S>),389,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/CutAngle.java,CutAngleConvexSubset,split,Split<CutAngleConvexSubset> split(Hyperplane<Point1S>),391,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/Point1S.java,Point1S,getVector,Vector2D getVector(),105,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/Point1S.java,Point1S,above,Point1S above(double),168,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/Point1S.java,Point1S,antipodal,Point1S antipodal(),193,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/Point1S.java,Point1S,hashCode,int hashCode(),241,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/Point1S.java,Point1S,equals,boolean equals(Object),268,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/Point1S.java,Point1S,equals,boolean equals(Object),272,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/Point1S.java,Point1S,equals,boolean equals(Object),275,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/Point1S.java,Point1S,signedDistance,"double signedDistance(Point1S, Point1S)",357,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/Point1S.java,Point1S,signedDistance,"double signedDistance(Point1S, Point1S)",360,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/RegionBSPTree1S.java,RegionBSPTree1S,transform,void transform(Transform<Point1S>),94,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/RegionBSPTree1S.java,RegionBSPTree1S,split,Split<RegionBSPTree1S> split(Hyperplane<Point1S>),132,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/RegionBSPTree1S.java,RegionBSPTree1S,split,Split<RegionBSPTree1S> split(Hyperplane<Point1S>),134,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/RegionBSPTree1S.java,RegionBSPTree1S,splitDiameter,Split<RegionBSPTree1S> splitDiameter(CutAngle),170,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/RegionBSPTree1S.java,RegionBSPTree1S,splitDiameter,Split<RegionBSPTree1S> splitDiameter(CutAngle),176,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/RegionBSPTree1S.java,RegionBSPTree1S,splitDiameter,Split<RegionBSPTree1S> splitDiameter(CutAngle),185,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/RegionBSPTree1S.java,RegionBSPTree1S,toIntervals,List<AngularInterval> toIntervals(),202,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/RegionBSPTree1S.java,RegionBSPTree1S,toIntervals,List<AngularInterval> toIntervals(),208,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/RegionBSPTree1S.java,RegionBSPTree1S,toIntervals,List<AngularInterval> toIntervals(),231,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/RegionBSPTree1S.java,RegionBSPTree1S,toIntervals,List<AngularInterval> toIntervals(),234,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/RegionBSPTree1S.java,RegionBSPTree1S,toIntervals,List<AngularInterval> toIntervals(),247,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/RegionBSPTree1S.java,RegionBSPTree1S,getIntervalStartIndex,int getIntervalStartIndex(List<BoundaryPair>),264,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/RegionBSPTree1S.java,RegionBSPTree1S,getIntervalStartIndex,int getIntervalStartIndex(List<BoundaryPair>),271,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/RegionBSPTree1S.java,RegionBSPTree1S,createInterval,"AngularInterval createInterval(BoundaryPair, BoundaryPair)",298,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/RegionBSPTree1S.java,RegionBSPTree1S,createInterval,"AngularInterval createInterval(BoundaryPair, BoundaryPair)",299,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/RegionBSPTree1S.java,RegionBSPTree1S,createInterval,"AngularInterval createInterval(BoundaryPair, BoundaryPair)",306,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/RegionBSPTree1S.java,RegionBSPTree1S,createInterval,"AngularInterval createInterval(BoundaryPair, BoundaryPair)",307,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/RegionBSPTree1S.java,RegionBSPTree1S,getNodeBoundaryPair,BoundaryPair getNodeBoundaryPair(RegionNode1S),332,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/RegionBSPTree1S.java,RegionBSPTree1S,getNodeBoundaryPair,BoundaryPair getNodeBoundaryPair(RegionNode1S),335,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/RegionBSPTree1S.java,RegionBSPTree1S,getNodeBoundaryPair,BoundaryPair getNodeBoundaryPair(RegionNode1S),338,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/RegionBSPTree1S.java,RegionBSPTree1S,computeRegionSizeProperties,RegionSizeProperties<Point1S> computeRegionSizeProperties(),351,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/RegionBSPTree1S.java,RegionBSPTree1S,computeRegionSizeProperties,RegionSizeProperties<Point1S> computeRegionSizeProperties(),353,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/RegionBSPTree1S.java,RegionBSPTree1S,fromInterval,RegionBSPTree1S fromInterval(AngularInterval),409,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/RegionBSPTree1S.java,RegionBSPTree1S,fromInterval,RegionBSPTree1S fromInterval(AngularInterval),413,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/RegionBSPTree1S.java,RegionBSPTree1S,safeUnion,"void safeUnion(RegionBSPTree1S, RegionBSPTree1S)",426,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/Transform1S.java,Transform1S,equals,boolean equals(Object),163,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/oned/Transform1S.java,Transform1S,equals,boolean equals(Object),166,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/AbstractGreatArcConnector.java,ConnectableGreatArc,endPointsEq,boolean endPointsEq(ConnectableGreatArc),194,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/AbstractGreatArcConnector.java,ConnectableGreatArc,shouldContinueConnectionSearch,"boolean shouldContinueConnectionSearch(ConnectableGreatArc, boolean)",236,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/AbstractGreatArcConnector.java,ConnectableGreatArc,compareTo,int compareTo(ConnectableGreatArc),252,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/AbstractGreatArcConnector.java,ConnectableGreatArc,compareTo,int compareTo(ConnectableGreatArc),259,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/AbstractGreatArcConnector.java,ConnectableGreatArc,compareTo,int compareTo(ConnectableGreatArc),263,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/AbstractGreatArcConnector.java,ConnectableGreatArc,equals,boolean equals(Object),284,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/AbstractGreatArcConnector.java,ConnectableGreatArc,equals,boolean equals(Object),287,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/ConvexArea2S.java,ConvexArea2S,getBoundaryPath,GreatArcPath getBoundaryPath(),78,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/ConvexArea2S.java,ConvexArea2S,getInteriorAngles,double[] getInteriorAngles(),97,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/ConvexArea2S.java,ConvexArea2S,getSize,double getSize(),121,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/ConvexArea2S.java,ConvexArea2S,getSize,double getSize(),123,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/ConvexArea2S.java,ConvexArea2S,getWeightedCentroidVector,Vector3D getWeightedCentroidVector(),166,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/ConvexArea2S.java,ConvexArea2S,fromVertices,"ConvexArea2S fromVertices(Collection<Point2S>, boolean, Precision.DoubleEquivalence)",243,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/ConvexArea2S.java,ConvexArea2S,fromVertices,"ConvexArea2S fromVertices(Collection<Point2S>, boolean, Precision.DoubleEquivalence)",256,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/ConvexArea2S.java,ConvexArea2S,fromVertices,"ConvexArea2S fromVertices(Collection<Point2S>, boolean, Precision.DoubleEquivalence)",260,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/ConvexArea2S.java,ConvexArea2S,fromVertices,"ConvexArea2S fromVertices(Collection<Point2S>, boolean, Precision.DoubleEquivalence)",267,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/ConvexArea2S.java,ConvexArea2S,fromVertices,"ConvexArea2S fromVertices(Collection<Point2S>, boolean, Precision.DoubleEquivalence)",271,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/ConvexArea2S.java,ConvexArea2S,computeTriangleFanWeightedCentroidVector,Vector3D computeTriangleFanWeightedCentroidVector(List<GreatArc>),415,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/EmbeddedTreeGreatCircleSubset.java,EmbeddedTreeGreatCircleSubset,split,Split<EmbeddedTreeGreatCircleSubset> split(Hyperplane<Point2S>),111,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/EmbeddedTreeGreatCircleSubset.java,EmbeddedTreeGreatCircleSubset,split,Split<EmbeddedTreeGreatCircleSubset> split(Hyperplane<Point2S>),118,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/EmbeddedTreeGreatCircleSubset.java,EmbeddedTreeGreatCircleSubset,split,Split<EmbeddedTreeGreatCircleSubset> split(Hyperplane<Point2S>),120,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/EmbeddedTreeGreatCircleSubset.java,EmbeddedTreeGreatCircleSubset,split,Split<EmbeddedTreeGreatCircleSubset> split(Hyperplane<Point2S>),122,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatArc.java,GreatArc,getStartPoint,Point2S getStartPoint(),61,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatArc.java,GreatArc,getEndPoint,Point2S getEndPoint(),72,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatArc.java,GreatArc,getMidPoint,Point2S getMidPoint(),83,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatArc.java,GreatArc,split,Split<GreatArc> split(Hyperplane<Point2S>),121,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatArc.java,GreatArc,split,Split<GreatArc> split(Hyperplane<Point2S>),130,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatArc.java,GreatArc,split,Split<GreatArc> split(Hyperplane<Point2S>),132,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatArc.java,GreatArc,split,Split<GreatArc> split(Hyperplane<Point2S>),134,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatArc.java,GreatArc,toString,String toString(),180,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatArcPath.java,GreatArcPath,getStartArc,GreatArc getStartArc(),62,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatArcPath.java,GreatArcPath,getEndArc,GreatArc getEndArc(),72,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatArcPath.java,GreatArcPath,getVertices,List<Point2S> getVertices(),108,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatArcPath.java,GreatArcPath,getVertices,List<Point2S> getVertices(),115,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatArcPath.java,GreatArcPath,isClosed,boolean isClosed(),139,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatArcPath.java,GreatArcPath,toString,String toString(),180,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatArcPath.java,GreatArcPath,toString,String toString(),182,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatArcPath.java,Builder,getStartArc,GreatArc getStartArc(),332,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatArcPath.java,Builder,getEndArc,GreatArc getEndArc(),343,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatArcPath.java,Builder,append,Builder append(Point2S),373,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatArcPath.java,Builder,append,Builder append(Point2S),376,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatArcPath.java,Builder,append,Builder append(Point2S),385,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatArcPath.java,Builder,prepend,Builder prepend(Point2S),441,NO,OUTER_HAS_ELSE,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatArcPath.java,Builder,prepend,Builder prepend(Point2S),444,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatArcPath.java,Builder,prepend,Builder prepend(Point2S),453,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-geometry,commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatArcPath.java,Builder,build,GreatArcPath build(boolean),514,NO,SINGLE_STATEMENT_NOT_IF,,,,,
