project,file,class,method,methodSignature,line,eligible,discardReasons,ccBefore,ccAfter,delta,outerCondition,innerCondition
poi,poi/src/main/java/org/apache/poi/sl/usermodel/AutoNumberingScheme.java,AutoNumberingScheme,formatSeparator,String formatSeparator(String),185,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/AutoNumberingScheme.java,AutoNumberingScheme,formatSeparator,String formatSeparator(String),186,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/AutoNumberingScheme.java,AutoNumberingScheme,formatCase,String formatCase(String),192,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/AutoNumberingScheme.java,AutoNumberingScheme,formatCase,String formatCase(String),193,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/AutoNumberingScheme.java,AutoNumberingScheme,formatIndex,String formatIndex(int),208,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/AutoNumberingScheme.java,AutoNumberingScheme,formatIndex,String formatIndex(int),210,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/AutoNumberingScheme.java,AutoNumberingScheme,formatIndex,String formatIndex(int),212,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/AutoNumberingScheme.java,AutoNumberingScheme,formatIndex,String formatIndex(int),214,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/AutoNumberingScheme.java,AutoNumberingScheme,formatIndex,String formatIndex(int),217,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/AutoNumberingScheme.java,AutoNumberingScheme,formatIndex,String formatIndex(int),220,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/AutoNumberingScheme.java,AutoNumberingScheme,addIndexedChar,"void addIndexedChar(int, String, boolean, StringBuilder)",235,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/AutoNumberingScheme.java,AutoNumberingScheme,addIndexedChar,"void addIndexedChar(int, String, boolean, StringBuilder)",237,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/Insets2D.java,Insets2D,equals,boolean equals(Object),97,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/LineDecoration.java,DecorationShape,fromNativeId,DecorationShape fromNativeId(int),42,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/LineDecoration.java,DecorationShape,fromOoxmlId,DecorationShape fromOoxmlId(int),49,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/LineDecoration.java,DecorationSize,fromNativeId,DecorationSize fromNativeId(int),70,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/LineDecoration.java,DecorationSize,fromOoxmlId,DecorationSize fromOoxmlId(int),77,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/ObjectMetaData.java,Application,lookup,Application lookup(String),48,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/ObjectShape.java,ObjectShape,readObjectData,InputStream readObjectData(),91,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/ObjectShape.java,ObjectShape,readObjectData,InputStream readObjectData(),103,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/ObjectShape.java,ObjectShape,readObjectData,InputStream readObjectData(),116,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/ObjectShape.java,ObjectShape,readObjectData,InputStream readObjectData(),121,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/PaintStyle.java,TextureAlignment,fromOoxmlId,TextureAlignment fromOoxmlId(String),76,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/PictureData.java,PictureType,forNativeID,PictureType forNativeID(int),74,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/PictureData.java,PictureType,forOoxmlID,PictureType forOoxmlID(int),81,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/Placeholder.java,Placeholder,lookupNative,"Placeholder lookupNative(int, int)",136,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/Placeholder.java,Placeholder,lookupOoxml,Placeholder lookupOoxml(int),150,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/ShapeType.java,ShapeType,getOoxmlName,String getOoxmlName(),292,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/ShapeType.java,ShapeType,getOoxmlName,String getOoxmlName(),293,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/ShapeType.java,ShapeType,getOoxmlName,String getOoxmlName(),300,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/ShapeType.java,ShapeType,forId,"ShapeType forId(int, boolean)",313,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/ShapeType.java,ShapeType,forId,"ShapeType forId(int, boolean)",318,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/SlideShowFactory.java,SlideShowFactory,create,"SlideShow<?, ?> create(DirectoryNode, String)",129,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/SlideShowFactory.java,SlideShowFactory,create,"SlideShow<?, ?> create(InputStream, String)",187,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/SlideShowFactory.java,SlideShowFactory,create,"SlideShow<?, ?> create(InputStream, String)",193,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/SlideShowFactory.java,SlideShowFactory,create,"SlideShow<?, ?> create(InputStream, String)",197,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/SlideShowFactory.java,SlideShowFactory,create,"SlideShow<?, ?> create(File, String, boolean)",262,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/SlideShowFactory.java,SlideShowFactory,create,"SlideShow<?, ?> create(File, String, boolean)",266,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/SlideShowFactory.java,SlideShowFactory,create,"SlideShow<?, ?> create(File, String, boolean)",271,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/SlideShowFactory.java,SlideShowFactory,create,"SlideShow<?, ?> create(File, String, boolean)",273,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/SlideShowFactory.java,SlideShowFactory,wp,"SlideShow<?, ?> wp(FileMagic, SlideShowFactory.ProviderMethod)",290,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/StrokeStyle.java,LineCap,fromNativeId,LineCap fromNativeId(int),42,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/StrokeStyle.java,LineCap,fromOoxmlId,LineCap fromOoxmlId(int),49,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/StrokeStyle.java,LineDash,fromNativeId,LineDash fromNativeId(int),96,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/StrokeStyle.java,LineDash,fromOoxmlId,LineDash fromOoxmlId(int),103,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/StrokeStyle.java,LineCompound,fromNativeId,LineCompound fromNativeId(int),131,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/StrokeStyle.java,LineCompound,fromOoxmlId,LineCompound fromOoxmlId(int),138,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/TabStop.java,TabStopType,fromNativeId,TabStopType fromNativeId(int),33,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/TabStop.java,TabStopType,fromOoxmlId,TabStopType fromOoxmlId(int),41,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/sl/usermodel/TextShape.java,TextPlaceholder,fromNativeId,TextPlaceholder fromNativeId(int),132,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/extractor/EmbeddedData.java,EmbeddedData,setFilename,void setFilename(String),50,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/extractor/EmbeddedExtractor.java,EmbeddedExtractor,extractOne,EmbeddedData extractOne(DirectoryNode),97,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/extractor/EmbeddedExtractor.java,EmbeddedExtractor,extractOne,EmbeddedData extractOne(Picture),106,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/extractor/EmbeddedExtractor.java,EmbeddedExtractor,extractAll,List<EmbeddedData> extractAll(Sheet),115,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/extractor/EmbeddedExtractor.java,EmbeddedExtractor,extractAll,"void extractAll(ShapeContainer<?>, List<EmbeddedData>)",126,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/extractor/EmbeddedExtractor.java,EmbeddedExtractor,extractAll,"void extractAll(ShapeContainer<?>, List<EmbeddedData>)",129,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/extractor/EmbeddedExtractor.java,EmbeddedExtractor,extractAll,"void extractAll(ShapeContainer<?>, List<EmbeddedData>)",137,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/extractor/EmbeddedExtractor.java,EmbeddedExtractor,extractAll,"void extractAll(ShapeContainer<?>, List<EmbeddedData>)",139,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/extractor/EmbeddedExtractor.java,EmbeddedExtractor,extractAll,"void extractAll(ShapeContainer<?>, List<EmbeddedData>)",143,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/extractor/EmbeddedExtractor.java,EmbeddedExtractor,extractAll,"void extractAll(ShapeContainer<?>, List<EmbeddedData>)",152,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
poi,poi/src/main/java/org/apache/poi/ss/extractor/EmbeddedExtractor.java,EmbeddedExtractor,extractAll,"void extractAll(ShapeContainer<?>, List<EmbeddedData>)",154,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/extractor/EmbeddedExtractor.java,EmbeddedExtractor,extractAll,"void extractAll(ShapeContainer<?>, List<EmbeddedData>)",159,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/extractor/EmbeddedExtractor.java,PdfExtractor,extract,EmbeddedData extract(Picture),245,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/extractor/EmbeddedExtractor.java,PdfExtractor,extract,EmbeddedData extract(Picture),252,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/extractor/EmbeddedExtractor.java,PdfExtractor,extract,EmbeddedData extract(Picture),257,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/extractor/EmbeddedExtractor.java,PdfExtractor,extract,EmbeddedData extract(Picture),264,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/extractor/EmbeddedExtractor.java,OOXMLExtractor,extract,EmbeddedData extract(DirectoryNode),287,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
poi,poi/src/main/java/org/apache/poi/ss/extractor/EmbeddedExtractor.java,OOXMLExtractor,extract,EmbeddedData extract(DirectoryNode),292,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
poi,poi/src/main/java/org/apache/poi/ss/extractor/EmbeddedExtractor.java,BiffExtractor,extract,EmbeddedData extract(DirectoryNode),328,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/extractor/EmbeddedExtractor.java,BiffExtractor,extract,EmbeddedData extract(DirectoryNode),331,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
poi,poi/src/main/java/org/apache/poi/ss/extractor/EmbeddedExtractor.java,EmbeddedExtractor,copyNodes,"void copyNodes(DirectoryNode, DirectoryNode)",356,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/extractor/EmbeddedExtractor.java,EmbeddedExtractor,indexOf,"int indexOf(byte[], int, byte[])",379,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/extractor/EmbeddedExtractor.java,EmbeddedExtractor,indexOf,"int indexOf(byte[], int, byte[])",387,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/extractor/EmbeddedExtractor.java,EmbeddedExtractor,indexOf,"int indexOf(byte[], int, byte[])",388,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/extractor/EmbeddedExtractor.java,EmbeddedExtractor,computeFailure,int[] computeFailure(byte[]),407,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellDateFormatter.java,DatePartHandler,handlePart,"String handlePart(Matcher, String, CellFormatType, StringBuffer)",64,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellDateFormatter.java,DatePartHandler,handlePart,"String handlePart(Matcher, String, CellFormatType, StringBuffer)",81,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellDateFormatter.java,DatePartHandler,handlePart,"String handlePart(Matcher, String, CellFormatType, StringBuffer)",91,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellDateFormatter.java,DatePartHandler,handlePart,"String handlePart(Matcher, String, CellFormatType, StringBuffer)",100,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellDateFormatter.java,DatePartHandler,handlePart,"String handlePart(Matcher, String, CellFormatType, StringBuffer)",102,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellDateFormatter.java,DatePartHandler,handlePart,"String handlePart(Matcher, String, CellFormatType, StringBuffer)",116,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellDateFormatter.java,DatePartHandler,updatePositions,"void updatePositions(int, int)",134,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellDateFormatter.java,DatePartHandler,updatePositions,"void updatePositions(int, int)",137,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellDateFormatter.java,DatePartHandler,finish,void finish(StringBuffer),143,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellDateFormatter.java,CellDateFormatter,formatValue,"void formatValue(StringBuffer, Object)",178,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellDateFormatter.java,CellDateFormatter,formatValue,"void formatValue(StringBuffer, Object)",180,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellDateFormatter.java,CellDateFormatter,formatValue,"void formatValue(StringBuffer, Object)",184,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellDateFormatter.java,CellDateFormatter,formatValue,"void formatValue(StringBuffer, Object)",203,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellDateFormatter.java,CellDateFormatter,formatValue,"void formatValue(StringBuffer, Object)",204,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellDateFormatter.java,CellDateFormatter,formatValue,"void formatValue(StringBuffer, Object)",209,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellDateFormatter.java,CellDateFormatter,formatValue,"void formatValue(StringBuffer, Object)",217,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellDateFormatter.java,CellDateFormatter,formatValue,"void formatValue(StringBuffer, Object)",218,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellDateFormatter.java,CellDateFormatter,formatValue,"void formatValue(StringBuffer, Object)",219,NO,INNER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellDateFormatter.java,CellDateFormatter,formatValue,"void formatValue(StringBuffer, Object)",220,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellDateFormatter.java,CellDateFormatter,formatValue,"void formatValue(StringBuffer, Object)",222,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellDateFormatter.java,CellDateFormatter,formatValue,"void formatValue(StringBuffer, Object)",226,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellDateFormatter.java,CellDateFormatter,simpleValue,"void simpleValue(StringBuffer, Object)",246,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellDateFormatter.java,CellDateFormatter,simpleValue,"void simpleValue(StringBuffer, Object)",249,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellElapsedFormatter.java,TimeSpec,valueFor,long valueFor(double),58,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellElapsedFormatter.java,TimeSpec,valueFor,long valueFor(double),62,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellElapsedFormatter.java,ElapsedPartHandler,handlePart,"String handlePart(Matcher, String, CellFormatType, StringBuffer)",83,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellElapsedFormatter.java,ElapsedPartHandler,handlePart,"String handlePart(Matcher, String, CellFormatType, StringBuffer)",85,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellElapsedFormatter.java,ElapsedPartHandler,handlePart,"String handlePart(Matcher, String, CellFormatType, StringBuffer)",113,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellElapsedFormatter.java,CellElapsedFormatter,formatValue,"void formatValue(StringBuffer, Object)",192,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormat.java,CellFormat,getInstance,"CellFormat getInstance(Locale, String)",162,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormat.java,CellFormat,getInstance,"CellFormat getInstance(Locale, String)",163,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormat.java,CellFormat,apply,CellFormatResult apply(Object),249,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormat.java,CellFormat,apply,CellFormatResult apply(Object),252,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormat.java,CellFormat,apply,CellFormatResult apply(Object),264,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormat.java,CellFormat,apply,CellFormatResult apply(Object),268,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormat.java,CellFormat,apply,CellFormatResult apply(Cell),307,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormat.java,CellFormat,apply,CellFormatResult apply(Cell),308,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormat.java,CellFormat,apply,"CellFormatResult apply(JLabel, Object)",335,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormat.java,CellFormat,apply,"CellFormatResult apply(JLabel, Date, double)",354,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormat.java,CellFormat,apply,"CellFormatResult apply(JLabel, Cell)",377,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormat.java,CellFormat,apply,"CellFormatResult apply(JLabel, Cell)",378,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormat.java,CellFormat,getApplicableFormatPart,CellFormatPart getApplicableFormatPart(Object),403,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormat.java,CellFormat,getApplicableFormatPart,CellFormatPart getApplicableFormatPart(Object),407,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormat.java,CellFormat,getApplicableFormatPart,CellFormatPart getApplicableFormatPart(Object),408,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormat.java,CellFormat,getApplicableFormatPart,CellFormatPart getApplicableFormatPart(Object),414,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormat.java,CellFormat,getApplicableFormatPart,CellFormatPart getApplicableFormatPart(Object),415,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormat.java,CellFormat,getApplicableFormatPart,CellFormatPart getApplicableFormatPart(Object),418,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormat.java,CellFormat,getApplicableFormatPart,CellFormatPart getApplicableFormatPart(Object),426,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormat.java,CellFormat,getApplicableFormatPart,CellFormatPart getApplicableFormatPart(Object),429,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormat.java,CellFormat,ultimateType,CellType ultimateType(Cell),455,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormat.java,CellFormat,equals,boolean equals(Object),471,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormat.java,CellFormat,equals,boolean equals(Object),473,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormatCondition.java,CellFormatCondition,getInstance,"CellFormatCondition getInstance(String, String)",61,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormatPart.java,CellFormatPart,applies,boolean applies(Object),256,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormatPart.java,CellFormatPart,applies,boolean applies(Object),257,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormatPart.java,CellFormatPart,findGroup,"int findGroup(Pattern, String, String)",280,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormatPart.java,CellFormatPart,findGroup,"int findGroup(Pattern, String, String)",286,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormatPart.java,CellFormatPart,getColor,Color getColor(String),314,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormatPart.java,CellFormatPart,getColor,Color getColor(String),317,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormatPart.java,CellFormatPart,getCondition,CellFormatCondition getCondition(Matcher),333,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormatPart.java,CellFormatPart,getFormatter,"CellFormatter getFormatter(Locale, Matcher)",365,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormatPart.java,CellFormatPart,getFormatter,"CellFormatter getFormatter(Locale, Matcher)",368,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormatPart.java,CellFormatPart,getFormatter,"CellFormatter getFormatter(Locale, Matcher)",371,NO,OUTER_HAS_ELSE,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormatPart.java,CellFormatPart,formatType,CellFormatType formatType(String),393,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormatPart.java,CellFormatPart,formatType,CellFormatType formatType(String),402,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormatPart.java,CellFormatPart,formatType,CellFormatType formatType(String),428,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormatPart.java,CellFormatPart,formatType,CellFormatType formatType(String),430,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormatPart.java,CellFormatPart,formatType,CellFormatType formatType(String),433,NO,SINGLE_STATEMENT_NOT_IF,,,,,
poi,poi/src/main/java/org/apache/poi/ss/format/CellFormatPart.java,CellFormatPart,formatType,CellFormatType formatType(String),448,NO,SINGLE_STATEMENT_NOT_IF,,,,,
